Age,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,Date,Position,Valuation
28.0,8,4,413,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,68.7,84.8,1021.3,333.3,29.1,31.7,91.8,22.0,25.0,87.8,6.09,9.35,65.1,0.0,0.43,3.91,0.65,0.22,6.09,68.7,58.7,10.0,1.09,0.0,1.74,1.52,0.0,0.0,0.0,0.0,8.91,58.3,0.22,1.52,1.09,0.87,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.22,0.0,3.04,1.09,1.52,1.52,0.0,2.17,3.91,55.6,1.74,2.83,0.22,2.61,2.83,5.87,1.74,0.0,81.3,2.17,20.9,49.8,15.4,0.0,71.5,53.3,234.1,126.5,3.91,1.3,0.0,1.09,1.52,50.2,1.52,0.22,0.0,0.0,0.43,0.65,0.0,1.52,1.09,0.0,0.0,0.0,10.2,2.17,1.96,52.6,2022-05-30,Back,6000000.0
24.0,32,31,2646,29.4,1.0,0.88,0.24,26.9,0.04,0.14,14.2,0.0,0.0,0.0,30.6,38.7,79.2,510.5,226.8,15.5,17.3,89.2,11.7,14.5,81.0,2.76,4.86,56.6,0.03,0.44,1.9,0.41,0.1,2.35,38.7,29.6,9.08,0.71,0.03,0.37,0.54,0.0,0.0,0.0,0.0,8.37,30.6,0.14,1.29,0.95,0.71,0.03,0.07,0.07,0.07,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,2.31,1.33,1.5,0.51,0.31,0.78,1.36,57.5,0.58,2.31,0.78,1.53,1.63,3.95,2.45,0.0,49.4,4.42,20.3,21.5,10.2,1.26,40.5,25.6,117.7,60.7,2.04,0.58,0.14,0.71,0.71,25.6,1.16,0.31,0.07,0.03,1.33,0.54,0.03,0.54,1.33,0.0,0.0,0.0,5.03,1.46,1.33,52.4,2022-03-15,Back,3500000.0
35.0,19,5,691,7.7,0.0,0.91,0.13,14.3,0.0,0.0,18.4,0.0,0.0,0.0,38.1,53.6,70.9,785.1,386.4,15.8,17.5,90.4,14.3,19.5,73.3,7.27,14.3,50.9,0.39,2.08,5.71,1.95,1.43,6.1,53.6,43.2,10.4,1.04,0.13,2.34,4.55,1.04,0.52,0.13,0.0,8.31,38.1,0.39,2.21,3.12,2.08,0.39,0.26,0.26,0.13,0.0,0.65,0.52,0.0,0.0,0.13,0.0,0.0,2.73,1.17,1.69,0.91,0.13,1.43,1.82,78.6,0.39,1.69,0.13,1.56,0.65,3.38,1.3,0.0,64.4,3.38,15.6,27.0,26.6,2.47,54.5,41.4,239.5,132.2,6.88,1.04,1.04,1.56,0.91,39.5,1.95,0.26,0.0,0.0,1.69,0.91,0.26,4.55,1.17,0.0,0.0,0.0,7.79,0.65,0.65,50.0,2022-03-15,Back,1000000.0
29.0,32,22,2099,23.3,0.0,0.09,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,33.3,42.7,78.0,627.9,283.9,13.7,15.5,88.4,14.5,17.8,81.4,4.76,7.94,60.0,0.0,0.17,2.02,0.64,0.34,3.22,42.7,36.7,6.05,0.52,0.0,0.6,1.16,0.0,0.0,0.0,0.0,5.54,33.3,0.09,1.2,0.69,0.56,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,1.55,1.97,0.77,0.17,1.07,2.36,45.5,1.29,1.85,0.56,1.29,2.02,4.94,3.13,0.0,53.8,5.02,22.1,24.6,10.0,0.3,47.8,29.7,147.3,70.5,3.05,0.86,0.09,0.64,0.6,29.4,0.9,0.17,0.0,0.0,1.72,0.17,0.09,1.16,1.55,0.0,0.04,0.04,7.12,1.55,1.89,45.0,2022-05-30,Back,2000000.0
30.0,12,4,440,4.9,1.0,0.61,0.2,33.3,0.33,1.0,14.1,0.0,0.0,0.0,33.5,45.5,73.5,600.6,262.2,12.9,15.7,81.8,16.3,21.6,75.5,3.67,6.73,54.5,0.0,1.02,2.04,0.82,0.61,2.86,45.5,35.5,10.0,0.2,0.0,0.82,2.65,0.0,0.0,0.0,0.0,9.8,33.5,0.41,1.43,1.63,1.02,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1.22,1.84,0.61,0.2,0.82,2.04,40.0,1.22,2.24,1.02,1.22,0.82,3.47,2.04,0.0,55.7,4.49,17.3,21.0,19.8,1.22,45.7,28.8,125.7,65.5,3.27,1.43,0.0,1.02,0.41,24.1,2.04,0.2,0.0,0.0,1.22,1.22,0.41,2.65,1.22,0.0,0.0,0.0,11.0,1.63,3.27,33.3,2021-12-30,Back,4000000.0
24.0,14,5,469,5.2,1.0,1.15,0.19,16.7,0.17,1.0,35.6,0.0,0.0,0.0,21.0,32.7,64.1,346.3,99.2,9.81,12.1,81.0,8.27,11.2,74.1,1.73,7.12,24.3,0.0,0.19,0.77,0.77,0.58,0.96,32.7,28.3,4.42,0.77,0.0,1.54,2.5,0.96,0.38,0.38,0.19,2.69,21.0,0.77,0.96,0.77,0.58,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2.31,1.73,0.77,0.19,1.35,3.08,43.8,1.73,1.73,0.0,1.73,1.54,4.23,2.88,0.0,45.8,2.88,15.2,18.8,14.8,0.58,41.7,25.2,118.3,68.5,2.31,1.15,0.0,1.54,1.54,23.7,2.31,0.38,0.0,0.0,1.54,1.54,0.19,2.5,2.31,0.0,0.0,0.0,8.46,3.65,2.88,55.9,2022-03-21,Back,2000000.0
21.0,20,5,616,6.8,0.0,0.88,0.59,66.7,0.0,0.0,8.7,0.0,0.0,0.0,45.7,56.9,80.4,815.9,200.4,20.3,23.7,85.7,19.7,22.5,87.6,4.41,7.65,57.7,0.29,1.03,2.35,0.74,0.29,3.09,56.9,45.0,11.9,0.74,0.15,1.18,2.21,0.0,0.0,0.0,0.0,11.2,45.7,0.29,2.5,2.65,1.91,0.0,0.15,0.44,0.15,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,2.06,1.47,1.32,0.59,0.15,0.59,1.76,33.3,1.18,2.5,0.44,2.06,2.06,4.12,2.06,0.0,68.2,4.85,18.4,29.7,23.8,2.5,56.9,40.0,188.1,112.4,4.71,1.47,0.44,1.32,1.03,37.2,2.94,0.0,0.0,0.0,1.91,2.06,0.29,2.21,1.47,0.0,0.0,0.0,9.26,1.47,0.88,62.5,2022-05-30,Back,3000000.0
21.0,13,9,783,8.7,0.0,0.34,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,33.0,46.1,71.6,618.0,273.3,14.1,16.7,84.8,13.4,18.2,74.1,4.94,8.97,55.1,0.0,0.23,1.72,0.57,0.23,2.53,46.1,35.4,10.7,0.34,0.0,0.46,1.84,0.0,0.0,0.0,0.0,10.3,33.0,0.11,2.07,0.92,0.57,0.34,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,1.61,0.92,0.8,0.46,0.34,0.69,1.38,50.0,0.69,2.07,0.34,1.72,2.99,4.6,1.03,0.0,55.9,3.68,20.2,23.2,14.7,1.26,45.6,28.9,158.7,85.3,3.56,0.92,0.57,0.8,0.69,26.8,1.95,0.11,0.0,0.0,1.49,1.03,0.23,1.84,0.92,0.0,0.0,0.11,9.31,0.69,1.03,40.0,2022-03-24,Back,600000.0
26.0,17,13,1140,12.7,2.0,1.1,0.39,35.7,0.14,0.4,18.4,0.0,0.0,0.0,44.0,57.4,76.7,733.4,263.6,23.0,25.1,91.5,16.2,20.2,80.2,4.33,9.29,46.6,0.08,0.94,2.44,1.42,0.55,3.78,57.4,48.0,9.37,0.71,0.16,0.94,3.78,0.16,0.0,0.0,0.0,8.5,44.0,0.08,1.89,2.05,1.34,0.0,0.24,0.08,0.16,0.24,0.24,0.16,0.0,0.0,0.0,0.08,0.0,2.52,1.65,1.81,0.47,0.24,0.87,1.89,45.8,1.02,1.65,0.16,1.5,3.15,5.67,1.81,0.0,71.7,2.2,17.9,34.5,25.4,2.6,62.6,47.2,262.7,166.4,8.66,2.44,0.71,1.34,2.05,43.3,3.39,0.31,0.0,0.0,1.42,1.89,0.24,3.78,1.65,0.08,0.08,0.0,9.29,2.2,1.02,68.3,2022-05-30,Back,15000000.0
27.0,36,25,2395,26.6,1.0,0.26,0.08,28.6,0.14,0.5,17.9,0.0,0.0,0.0,39.9,52.0,76.7,753.3,329.5,15.6,18.1,86.1,19.5,23.5,83.0,4.4,8.05,54.7,0.04,0.68,2.22,1.24,0.49,4.47,52.0,41.9,10.1,1.2,0.04,0.68,2.29,0.15,0.0,0.0,0.0,8.76,39.9,0.11,2.44,1.54,1.2,0.11,0.08,0.04,0.04,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.69,0.9,1.02,0.41,0.26,0.49,1.02,48.1,0.53,1.77,0.19,1.58,1.73,3.42,2.14,0.04,60.9,4.14,23.8,25.7,15.3,0.56,51.4,36.0,195.2,103.4,3.61,1.43,0.11,0.53,0.79,34.2,1.8,0.0,0.0,0.0,0.56,0.83,0.04,2.29,0.9,0.0,0.0,0.0,8.31,1.54,0.94,62.1,2021-12-28,Back,4000000.0
