Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%
1085,Thorgan Hazard,BEL,FWDF,Dortmund,Bundesliga,29.0,1993,14,2,464,5.2,0.0,1.54,0.58,37.5,0.0,0.0,14.2,0.0,0.0,0.0,45.2,62.3,72.5,728.8,255.4,23.3,29.0,80.1,17.7,22.7,78.0,3.46,7.88,43.9,0.0,2.12,3.27,1.35,0.19,5.38,62.3,51.5,10.6,1.73,0.0,,0.38,7.12,3.27,0.77,2.31,0.0,,,,,,,5.0,,45.2,0.19,,,0.58,4.42,3.08,0.77,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,1.15,0.96,2.12,0.19,2.31,3.27,70.6,0.96,,,,,,,1.15,0.0,,1.15,0.96,4.23,0.96,0.0,74.2,2.31,14.6,28.5,32.5,3.46,74.2,,,,,,40.2,196.0,109.0,4.04,2.12,0.96,1.35,0.0,,42.9,,9.62,0.19,0.0,0.0,2.69,0.96,0.77,7.12,1.15,0.0,0.0,0.0,8.46,0.77,1.54,33.3,2022-11-09,9000000.0,2.88,0.58,20.0,1.73,60.0
1271,Thomas Kastanaras,GRE,FWDF,Stuttgart,Bundesliga,20.0,2003,4,1,72,0.8,0.0,2.5,1.25,50.0,0.0,0.0,13.7,0.0,0.0,0.0,17.5,21.3,82.4,218.8,47.5,10.0,11.3,88.9,3.75,3.75,100.0,1.25,1.25,100.0,0.0,1.25,2.5,1.25,1.25,2.5,21.3,18.8,2.5,0.0,0.0,,0.0,1.25,0.0,0.0,0.0,0.0,,,,,,,0.0,,17.5,0.0,,,2.5,2.5,1.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.25,0.0,,1.25,0.0,0.0,0.0,0.0,36.3,1.25,6.25,16.3,13.8,3.75,36.3,,,,,,18.8,56.3,28.8,1.25,0.0,0.0,6.25,0.0,,21.3,,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,3.75,0.0,2.5,0.0,2023-03-29,700000.0,1.25,0.0,0.0,1.25,100.0
1308,Luca Koleosho,CAN,FWDF,Espanyol,La Liga,18.0,2004,2,0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,40.0,58.3,310.0,70.0,13.3,16.7,80.0,10.0,16.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,,0.0,3.33,0.0,0.0,0.0,0.0,,,,,,,0.0,,23.3,0.0,,,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,,,,,,,3.33,0.0,,3.33,0.0,0.0,0.0,0.0,56.7,0.0,3.33,20.0,33.3,6.67,56.7,,,,,,33.3,230.0,96.7,3.33,0.0,3.33,10.0,0.0,,36.7,,23.3,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,2022-12-29,1000000.0,10.0,3.33,33.3,6.67,66.7
1544,Solly March,ENG,FWDF,Brighton,Premier League,28.0,1994,21,21,1807,20.1,5.0,2.34,0.9,38.3,0.11,0.28,16.9,0.05,0.0,0.0,31.0,42.7,72.7,555.7,129.3,14.4,16.9,85.3,12.2,16.0,76.6,3.58,6.82,52.6,0.2,1.54,2.04,1.54,0.45,4.43,42.7,38.1,4.58,0.5,0.1,,1.0,4.63,1.79,1.04,0.4,0.0,,,,,,,2.14,,31.0,0.05,,,0.9,3.93,2.69,0.25,0.4,0.3,0.2,0.1,0.35,0.3,0.0,0.0,0.05,0.0,0.0,1.49,0.85,0.55,0.4,0.55,0.15,0.85,17.6,0.7,,,,,,,1.24,0.15,,1.09,0.9,2.39,1.04,0.0,54.2,1.79,6.82,17.2,30.6,4.23,54.2,,,,,,33.1,217.9,98.2,3.48,1.74,1.54,1.84,1.24,,37.1,,11.7,0.1,0.0,0.0,1.59,1.49,0.45,4.63,0.85,0.0,0.0,0.0,4.08,1.14,1.54,42.6,2023-03-16,18000000.0,3.28,1.49,45.5,1.09,33.3
1620,Dwight McNeil,ENG,FWDF,Everton,Premier League,23.0,1999,19,11,981,10.9,2.0,1.19,0.18,15.4,0.15,1.0,18.9,0.0,0.0,0.0,26.5,36.7,72.3,446.5,122.7,13.8,16.5,83.3,8.53,10.5,81.6,3.21,6.7,47.9,0.18,1.38,1.56,1.1,0.46,2.75,36.7,32.3,4.31,1.1,0.18,,0.28,6.33,2.48,2.2,0.09,0.0,,,,,,,0.73,,26.5,0.09,,,1.74,3.67,2.11,1.28,0.18,0.0,0.09,0.0,0.37,0.18,0.18,0.0,0.0,0.0,0.0,2.75,1.83,1.56,0.55,0.64,0.92,1.65,55.6,0.73,,,,,,,1.65,0.0,,1.65,0.73,3.49,1.19,0.0,49.4,1.47,8.81,19.8,21.3,1.93,49.4,,,,,,25.9,179.9,65.3,2.48,1.38,0.46,2.02,1.38,,30.0,,4.31,0.18,0.0,0.0,0.37,0.64,0.09,6.33,1.83,0.0,0.0,0.0,4.86,0.37,1.01,26.7,2022-11-03,18000000.0,3.49,1.38,39.5,1.93,55.3
1627,Farid El Melali,ALG,FWDF,Angers,Ligue 1,25.0,1997,9,5,400,4.4,0.0,1.36,0.23,16.7,0.0,0.0,17.1,0.0,0.0,0.0,22.7,33.6,67.6,363.6,113.9,11.6,15.2,76.1,8.86,12.7,69.6,1.36,2.5,54.5,0.0,0.68,1.82,0.68,0.23,2.5,33.6,29.3,4.09,0.45,0.0,,0.0,1.82,0.68,0.23,0.0,0.0,,,,,,,2.95,,22.7,0.23,,,1.59,1.82,0.91,0.23,0.23,0.0,0.45,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,3.86,2.5,1.14,2.27,0.45,1.82,2.73,66.7,0.91,,,,,,,1.59,0.0,,1.59,0.91,4.77,0.0,0.0,50.9,0.45,10.9,23.2,18.9,2.73,50.9,,,,,,35.9,292.7,152.5,5.23,3.41,1.59,3.86,1.36,,31.4,,7.27,0.23,0.0,0.0,2.05,2.5,0.23,1.82,2.5,0.0,0.0,0.0,6.59,0.0,1.36,0.0,2022-11-02,700000.0,5.68,2.05,36.0,2.5,44.0
1652,Junior Messias,BRA,FWDF,Milan,Serie A,31.0,1991,15,11,879,9.8,2.0,1.73,0.71,41.2,0.12,0.29,17.1,0.0,0.0,0.0,22.9,31.4,72.7,361.7,76.6,12.3,15.1,81.8,8.57,10.9,78.5,1.53,3.27,46.9,0.2,0.82,1.94,0.31,0.1,3.16,31.4,30.5,0.82,0.31,0.2,,0.1,1.43,0.0,0.0,0.0,0.0,,,,,,,0.51,,22.9,0.1,,,0.71,3.27,2.04,0.0,0.41,0.41,0.41,0.0,0.51,0.41,0.0,0.1,0.0,0.0,0.0,1.22,0.92,0.31,0.51,0.41,0.51,1.02,50.0,0.51,,,,,,,1.22,0.31,,0.92,0.41,1.63,1.22,0.0,42.4,1.63,5.71,17.9,19.5,3.16,42.4,,,,,,25.6,166.5,89.2,2.45,2.14,0.82,1.73,0.92,,29.6,,7.96,0.1,0.0,0.0,1.53,1.63,0.1,1.43,0.92,0.0,0.0,0.0,3.57,1.94,2.55,43.2,2022-11-11,6000000.0,3.27,1.33,40.6,1.33,40.6
1680,Kaoru Mitoma,JPN,FWDF,Brighton,Premier League,25.0,1997,16,9,930,10.3,5.0,1.84,1.07,57.9,0.26,0.45,12.3,0.0,0.0,0.0,34.8,43.4,80.1,474.6,107.5,23.0,25.6,89.8,9.61,12.4,77.3,1.07,1.84,57.9,0.1,1.26,1.55,1.46,0.0,3.79,43.4,41.9,1.17,0.0,0.1,,0.19,1.94,0.19,0.0,0.0,0.0,,,,,,,0.97,,34.8,0.29,,,1.36,3.69,2.82,0.0,0.49,0.19,0.19,0.0,0.58,0.39,0.0,0.1,0.1,0.0,0.0,2.14,1.46,0.87,0.87,0.39,0.97,1.55,62.5,0.58,,,,,,,1.17,0.0,,1.17,0.39,2.52,0.78,0.0,56.1,1.07,7.67,19.9,29.3,5.92,56.1,,,,,,37.3,279.0,166.7,5.83,3.2,2.62,2.62,1.26,,42.3,,10.4,0.0,0.0,0.0,0.49,0.97,0.39,1.94,1.46,0.0,0.0,0.0,4.85,0.68,0.39,63.6,2023-03-16,22000000.0,4.47,2.43,54.3,1.46,32.6
1858,Jordi Osei-Tutu,ENG,FWDF,Bochum,Bundesliga,24.0,1998,15,5,521,5.8,0.0,1.72,0.69,40.0,0.0,0.0,20.3,0.0,0.0,0.0,16.9,23.6,71.5,251.9,99.3,9.48,11.2,84.6,5.34,7.07,75.6,1.38,2.76,50.0,0.0,0.52,1.21,0.17,0.0,1.9,23.6,20.3,2.93,0.17,0.0,,0.0,1.55,0.0,0.0,0.0,0.0,,,,,,,2.76,,16.9,0.34,,,1.03,1.72,1.03,0.0,0.17,0.17,0.34,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.0,3.1,2.41,1.55,0.86,0.69,1.21,2.24,53.8,1.03,,,,,,,1.72,0.69,,1.03,0.86,3.97,1.03,0.0,40.7,2.07,10.0,14.5,16.7,2.93,40.7,,,,,,21.9,201.9,87.1,2.24,1.38,1.03,3.79,1.72,,21.0,,5.52,0.34,0.0,0.0,0.69,2.41,0.52,1.55,2.41,0.0,0.0,0.0,5.86,0.69,1.72,28.6,2022-11-09,1500000.0,2.93,1.38,47.1,1.55,52.9
2002,Yussuf Poulsen,DEN,FWDF,RB Leipzig,Bundesliga,28.0,1994,11,1,178,2.0,1.0,2.0,1.5,75.0,0.25,0.33,12.6,0.0,0.0,0.0,14.0,27.5,50.9,149.0,24.0,6.5,11.5,56.5,3.5,8.5,41.2,0.5,2.0,25.0,0.0,1.0,0.5,0.0,0.0,1.0,27.5,26.0,1.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.5,,14.0,0.5,,,1.0,2.5,1.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,,,,,,,1.0,0.0,,1.0,0.0,0.5,1.5,0.0,40.5,1.5,2.5,22.0,16.5,6.0,40.5,,,,,,25.5,119.0,60.5,1.0,0.5,0.0,6.5,1.5,,36.5,,8.5,0.5,0.0,0.0,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,4.5,7.0,2.5,73.7,2022-11-09,10000000.0,0.5,0.5,100.0,0.0,0.0
2015,Christian Pulisic,USA,FWDF,Chelsea,Premier League,24.0,1998,16,6,609,6.8,1.0,2.21,0.59,26.7,0.07,0.25,16.8,0.0,0.0,0.0,27.2,33.7,80.8,362.8,60.6,18.1,20.7,87.2,6.76,8.38,80.7,1.18,1.91,61.5,0.15,1.62,1.76,0.15,0.0,2.35,33.7,33.1,0.29,0.0,0.0,,0.0,1.03,0.0,0.0,0.0,0.0,,,,,,,0.29,,27.2,0.29,,,0.88,2.94,2.65,0.0,0.0,0.29,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.62,0.88,0.44,0.88,0.29,0.44,0.74,60.0,0.29,,,,,,,0.59,0.0,,0.59,0.29,1.91,0.59,0.0,48.2,0.44,6.32,19.4,23.7,4.71,48.2,,,,,,32.9,246.2,123.8,4.12,2.94,1.62,3.38,0.88,,36.9,,8.24,0.15,0.0,0.0,1.32,2.06,0.0,1.03,0.88,0.0,0.0,0.0,3.38,0.59,2.35,20.0,2023-03-16,32000000.0,5.0,1.47,29.4,2.21,44.1
2159,Alexis Saelemaekers,BEL,FWDF,Milan,Serie A,23.0,1999,14,8,687,7.6,0.0,1.45,0.39,27.3,0.0,0.0,21.2,0.0,0.0,0.0,27.9,37.0,75.4,412.8,115.1,15.1,18.9,79.9,9.74,12.6,77.1,1.58,2.37,66.7,0.13,0.79,2.37,1.84,0.79,3.16,37.0,35.3,1.71,0.26,0.13,,0.26,2.76,0.0,0.0,0.0,0.0,,,,,,,1.45,,27.9,0.0,,,0.79,2.37,1.97,0.0,0.0,0.26,0.13,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,2.5,1.71,1.18,1.18,0.13,1.32,2.5,52.6,1.18,,,,,,,0.66,0.13,,0.53,1.05,3.55,0.79,0.0,50.1,1.32,8.03,20.7,22.0,2.89,50.1,,,,,,30.4,180.8,95.4,3.29,1.32,1.05,2.76,1.84,,35.1,,8.42,0.13,0.0,0.0,1.97,1.58,0.0,2.76,1.71,0.0,0.13,0.0,3.29,0.92,0.13,87.5,2022-11-11,15000000.0,2.76,0.79,28.6,1.58,57.1
2340,Djed Spence,ENG,FWDF,Tottenham,Premier League,22.0,2000,4,0,7,0.1,0.0,10.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,50.0,90.0,55.6,600.0,40.0,40.0,50.0,80.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,50.0,0.0,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,120.0,0.0,30.0,10.0,80.0,20.0,120.0,,,,,,80.0,920.0,660.0,20.0,10.0,10.0,0.0,20.0,,100.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,100.0,2022-11-03,13000000.0,10.0,0.0,0.0,0.0,0.0
2638,Darlin Yongwa,CMR,FWDF,Lorient,Ligue 1,22.0,2000,4,0,68,0.8,0.0,2.5,1.25,50.0,0.0,0.0,25.9,0.0,0.0,0.0,13.8,25.0,55.0,197.5,70.0,7.5,15.0,50.0,6.25,6.25,100.0,0.0,1.25,0.0,0.0,2.5,0.0,2.5,1.25,1.25,25.0,20.0,5.0,0.0,0.0,,0.0,2.5,0.0,0.0,0.0,0.0,,,,,,,5.0,,13.8,0.0,,,2.5,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.25,1.25,0.0,1.25,3.75,33.3,2.5,,,,,,,1.25,0.0,,1.25,0.0,2.5,1.25,0.0,45.0,0.0,7.5,11.3,27.5,2.5,45.0,,,,,,32.5,262.5,80.0,3.75,1.25,1.25,3.75,2.5,,25.0,,5.0,0.0,0.0,0.0,2.5,3.75,0.0,2.5,2.5,0.0,0.0,0.0,7.5,0.0,1.25,0.0,2022-11-02,1000000.0,7.5,2.5,33.3,2.5,33.3
2671,Edon Zhegrova,KVX,FWDF,Lille,Ligue 1,23.0,1999,12,6,564,6.3,1.0,4.29,1.27,29.6,0.04,0.13,19.0,0.0,0.0,0.0,37.1,47.5,78.3,531.1,154.8,22.5,25.2,89.3,11.0,14.6,75.0,2.38,4.13,57.7,0.32,2.06,1.43,2.7,0.79,4.13,47.5,42.7,4.44,0.48,0.0,,0.48,5.24,2.22,0.63,0.63,0.0,,,,,,,1.75,,37.1,0.32,,,2.22,5.56,3.33,0.79,0.48,0.48,0.16,0.32,0.63,0.48,0.0,0.0,0.16,0.0,0.0,2.06,1.43,0.63,0.79,0.63,1.43,2.22,64.3,0.79,,,,,,,0.95,0.0,,0.95,0.32,2.38,0.16,0.0,63.2,0.16,3.65,18.6,41.6,6.51,63.2,,,,,,50.6,380.3,198.4,6.83,4.44,3.17,2.38,1.27,,46.5,,16.2,0.16,0.0,0.0,1.27,1.27,0.32,5.24,1.43,0.0,0.0,0.0,5.4,0.0,0.48,0.0,2023-03-27,7000000.0,6.98,3.02,43.2,3.81,54.5
