Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%
2177,Ivan Provedel,ITA,GK,Spezia,Serie A,28.0,1994,31,31,2761,30.7,0.0,0.03,0.03,100.0,0.0,0.0,71.2,0.0,0.0,0.0,24.0,38.6,62.1,878.1,565.7,3.03,3.06,98.9,8.05,8.21,98.0,12.9,27.3,47.1,0.0,0.0,0.68,0.03,0.0,0.03,38.6,27.3,11.4,3.88,0.03,2.21,1.79,0.0,0.0,0.0,0.0,0.0,14.0,1.63,23.0,2.28,30.5,0.0,0.0,4.07,24.0,0.36,1.07,0.49,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.13,0.07,50.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,41.8,35.5,41.4,0.68,0.07,0.03,30.5,0.0,0.0,0.0,0.0,0.0,19.6,99.8,56.0,0.0,0.03,0.0,0.0,0.0,19.3,19.3,99.8,0.0,0.07,0.0,0.0,0.07,0.13,0.0,0.0,0.0,0.0,0.07,0.03,4.5,0.0,0.0,0.0,2022-03-15,3000000.0,,,,,
2210,Diant Ramaj,GER,GK,Eint Frankfurt,Bundesliga,20.0,2001,1,1,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,70.0,725.0,432.0,9.0,9.0,100.0,13.0,13.0,100.0,6.0,18.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,40.0,32.0,8.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,16.0,7.0,24.0,0.0,0.0,6.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,43.0,46.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,105.0,42.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2022-03-24,500000.0,,,,,
2216,Aaron Ramsdale,ENG,GK,Arsenal,Premier League,24.0,1998,34,34,3060,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,34.0,68.2,658.6,396.7,5.32,5.38,98.9,10.5,10.6,98.3,7.26,17.8,40.9,0.0,0.0,0.82,0.0,0.0,0.03,34.0,25.9,8.12,2.44,0.0,2.59,1.03,0.0,0.0,0.0,0.0,0.0,18.0,1.32,14.7,2.44,25.4,0.03,0.03,4.62,23.2,0.09,1.35,0.5,0.12,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,36.7,29.3,36.4,0.41,0.0,0.0,28.7,0.06,0.06,100.0,0.06,0.0,20.1,104.0,54.4,0.0,0.0,0.0,0.0,0.0,18.0,17.8,99.2,0.0,0.03,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.03,0.0,2021-12-23,25000000.0,,,,,
2228,Nicola Ravaglia,ITA,GK,Sampdoria,Serie A,33.0,1988,1,0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,50.0,1310.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-28,300000.0,,,,,
2229,David Raya,ESP,GK,Brentford,Premier League,26.0,1995,24,24,2160,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,43.8,67.1,1020.9,679.5,4.08,4.08,100.0,11.8,12.0,97.9,13.4,27.5,48.9,0.0,0.04,1.5,0.04,0.0,0.13,43.8,32.1,11.7,3.33,0.0,3.33,2.08,0.0,0.0,0.0,0.0,0.0,18.0,1.38,24.4,3.21,32.4,0.08,0.0,4.83,29.4,0.25,1.58,0.75,0.17,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,46.3,37.3,45.3,1.21,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,22.5,115.8,56.5,0.04,0.0,0.0,0.08,0.0,23.0,22.9,99.8,0.0,0.04,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.04,0.0,5.25,0.0,0.0,0.0,2021-12-23,18000000.0,,,,,
2235,Manolo Reina,ESP,GK,Mallorca,La Liga,37.0,1985,21,21,1890,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.5,62.5,670.1,475.1,3.48,3.52,98.6,6.67,6.67,100.0,8.52,19.9,42.8,0.0,0.05,0.48,0.05,0.0,0.0,30.5,17.6,12.9,4.14,0.05,1.71,1.19,0.0,0.0,0.0,0.0,0.0,11.9,0.57,18.0,2.33,23.3,0.0,0.0,3.29,19.0,0.24,1.33,0.29,0.05,0.24,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,50.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,28.7,32.1,0.19,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,13.0,82.5,50.6,0.0,0.0,0.0,0.0,0.0,11.0,11.0,100.0,0.0,0.24,0.05,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.05,4.48,0.0,0.0,0.0,2021-12-30,200000.0,,,,,
2236,Pepe Reina,ESP,GK,Lazio,Serie A,39.0,1982,15,15,1350,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,35.0,81.5,792.3,508.6,6.67,6.67,100.0,10.7,10.9,98.8,10.7,17.1,62.9,0.07,0.07,0.2,0.0,0.0,0.0,35.0,26.5,8.53,1.87,0.0,2.67,0.87,0.0,0.0,0.0,0.0,0.0,21.3,2.47,11.2,4.47,24.8,0.07,0.07,4.67,28.5,0.0,0.47,0.67,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.13,0.0,0.13,0.33,0.07,20.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,37.0,34.3,36.9,0.07,0.07,0.0,28.5,0.0,0.0,0.0,0.0,0.0,20.3,105.7,65.7,0.0,0.0,0.0,0.0,0.07,20.9,20.7,99.0,0.0,0.2,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.07,0.0,4.07,0.0,0.0,0.0,2021-12-28,800000.0,,,,,
2260,Sergio Rico,ESP,GK,Paris S-G,Ligue 1,28.0,1993,1,0,23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,26.7,87.5,680.0,386.7,3.33,3.33,100.0,10.0,10.0,100.0,10.0,13.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,20.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,3.33,10.0,0.0,20.0,0.0,0.0,3.33,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,33.3,36.7,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,16.7,60.0,26.7,0.0,0.0,0.0,0.0,0.0,13.3,13.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,2021-12-16,5000000.0,,,,,
2261,Sergio Rico,ESP,GK,Mallorca,La Liga,28.0,1993,14,14,1260,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,25.6,68.5,671.0,497.1,2.29,2.29,100.0,5.79,5.93,97.6,9.29,17.2,53.9,0.0,0.07,0.21,0.0,0.0,0.0,25.6,15.6,10.0,3.5,0.0,1.43,0.5,0.0,0.0,0.0,0.0,0.0,9.5,0.64,15.5,2.21,19.1,0.0,0.0,3.29,17.6,0.0,0.79,0.14,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,27.5,24.1,27.4,0.07,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,11.1,48.1,23.3,0.0,0.0,0.0,0.07,0.0,9.64,9.57,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,2021-12-16,5000000.0,,,,,
2263,Manuel Riemann,GER,GK,Bochum,Bundesliga,33.0,1988,31,31,2790,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,33.1,53.2,62.3,1408.7,1019.6,2.23,2.23,100.0,8.06,8.29,97.3,22.8,42.6,53.6,0.03,0.23,2.87,0.23,0.0,0.19,53.2,40.8,12.4,4.48,0.06,5.03,3.39,0.0,0.0,0.0,0.0,0.0,13.3,1.94,37.9,4.81,39.7,0.19,0.0,3.32,33.1,0.29,2.03,1.06,0.13,0.52,0.48,0.03,0.0,0.0,0.0,0.0,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.23,0.03,14.3,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.06,55.6,41.6,54.1,2.23,0.03,0.03,43.5,0.0,0.0,0.0,0.0,0.0,32.0,182.5,118.2,0.03,0.0,0.0,0.1,0.03,30.1,30.0,99.7,0.0,0.06,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,2021-12-22,1000000.0,,,,,
