Age,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,Date,Position,Valuation
31.0,6,0,55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,43.3,65.4,461.7,55.0,18.3,26.7,68.8,6.67,10.0,66.7,3.33,5.0,66.7,0.0,0.0,0.0,0.0,0.0,1.67,43.3,41.7,1.67,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,1.67,1.67,100.0,0.0,1.67,0.0,1.67,0.0,1.67,0.0,0.0,58.3,0.0,3.33,31.7,25.0,5.0,56.7,43.3,165.0,26.7,3.33,0.0,1.67,10.0,0.0,51.7,13.3,1.67,0.0,0.0,3.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,8.33,8.33,50.0,2022-03-15,Centre-Forward,900000.0
23.0,36,34,2948,32.8,0.37,1.68,0.79,47.3,0.22,0.46,11.3,0.0,0.0,0.0,12.3,18.3,67.1,167.0,31.3,7.65,9.94,77.0,3.57,5.67,62.9,0.46,1.04,44.1,0.12,1.16,0.46,0.46,0.18,0.79,18.3,17.6,0.73,0.09,0.0,0.18,1.22,0.0,0.0,0.0,0.0,0.21,12.3,0.12,1.19,2.47,1.62,0.03,0.21,0.18,0.4,0.03,0.4,0.21,0.0,0.09,0.03,0.06,0.0,0.85,0.58,0.24,0.27,0.34,0.3,0.82,37.0,0.52,0.76,0.18,0.58,0.43,1.28,0.85,0.0,32.4,1.22,3.23,14.2,17.7,5.3,31.8,22.1,122.6,86.4,4.27,1.43,1.16,3.02,2.87,23.6,6.37,0.06,0.0,0.0,1.74,2.23,0.55,1.22,0.58,0.03,0.03,0.0,4.48,2.16,3.72,36.8,2022-05-30,Centre-Forward,16000000.0
24.0,16,5,453,5.0,0.2,2.4,0.4,16.7,0.08,0.5,10.5,0.0,0.0,0.0,13.8,21.2,65.1,194.6,50.2,6.4,8.8,72.7,3.6,5.4,66.7,1.4,3.2,43.8,0.2,0.8,0.8,0.2,0.2,1.8,21.2,19.4,1.8,0.2,0.0,0.4,1.2,0.0,0.0,0.0,0.0,0.2,13.8,0.0,1.0,2.0,1.0,0.0,0.4,0.2,0.4,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.0,1.2,0.8,0.0,0.8,0.4,0.6,1.8,33.3,1.2,1.4,0.2,1.2,0.0,1.2,0.2,0.0,37.2,0.2,1.8,20.2,17.6,6.2,35.4,26.4,102.6,57.8,2.8,0.6,0.6,2.8,3.2,25.4,6.4,0.0,0.0,0.0,1.8,1.8,0.4,1.2,0.8,0.0,0.0,0.0,6.6,3.6,4.0,47.4,2021-12-16,Centre-Forward,1200000.0
25.0,1,0,7,0.1,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,20.0,50.0,70.0,50.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,10.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,66.7,2021-12-29,Centre-Forward,300000.0
34.0,14,14,1128,12.5,0.56,1.52,0.72,47.4,0.26,0.56,17.1,0.0,0.16,0.16,29.3,39.8,73.5,534.6,100.5,14.0,17.5,79.9,10.8,13.9,77.6,3.84,6.16,62.3,0.08,1.28,1.6,1.2,0.4,3.2,39.8,38.2,1.68,0.48,0.4,1.6,1.76,0.0,0.0,0.0,0.0,0.56,29.3,0.24,1.76,2.08,1.68,0.0,0.16,0.16,0.08,0.0,0.24,0.16,0.0,0.0,0.0,0.08,0.0,0.72,0.64,0.32,0.4,0.0,0.24,1.12,21.4,0.88,0.56,0.08,0.48,0.48,1.2,0.48,0.0,47.6,0.48,4.32,27.7,18.9,3.36,46.0,33.2,165.4,70.1,3.92,1.52,0.56,2.4,0.64,37.5,6.96,0.0,0.0,0.0,0.32,0.96,0.4,1.76,0.64,0.08,0.0,0.0,5.12,1.04,1.92,35.1,2021-12-22,Centre-Forward,3500000.0
34.0,16,16,1270,14.1,0.35,1.91,0.57,29.6,0.07,0.25,19.5,0.21,0.21,0.21,24.8,34.1,72.8,504.0,143.8,10.4,12.7,81.6,10.0,12.6,79.7,4.33,7.8,55.5,0.28,1.7,2.55,1.77,0.57,3.62,34.1,29.5,4.61,1.56,0.43,2.2,2.2,1.42,0.71,0.35,0.0,0.5,24.8,0.14,0.99,3.9,2.77,0.35,0.14,0.5,0.07,0.07,0.71,0.5,0.0,0.0,0.21,0.0,0.0,0.43,0.21,0.07,0.07,0.28,0.14,0.85,16.7,0.71,0.64,0.0,0.64,0.64,1.06,0.35,0.0,42.8,0.21,3.48,21.2,20.0,2.55,37.8,26.3,121.4,59.0,3.48,0.85,0.28,2.2,0.99,29.9,5.89,0.07,0.0,0.0,0.35,0.57,0.07,2.2,0.21,0.0,0.0,0.0,4.89,1.06,2.62,28.8,2021-12-22,Centre-Forward,3500000.0
20.0,2,0,15,0.2,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,30.0,66.7,190.0,0.0,20.0,30.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,30.0,5.0,40.0,15.0,40.0,25.0,0.0,0.0,0.0,0.0,5.0,35.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,66.7,2022-04-12,Centre-Forward,400000.0
26.0,14,4,396,4.4,0.0,2.5,0.68,27.3,0.0,0.0,9.4,0.0,0.0,0.0,15.9,21.1,75.3,225.9,51.4,10.9,12.7,85.7,3.86,5.45,70.8,1.14,2.27,50.0,0.23,2.05,0.91,0.45,0.0,1.14,21.1,18.4,2.73,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,15.9,0.23,0.23,2.5,2.05,0.0,0.0,0.23,0.23,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.45,0.23,0.23,0.0,0.23,0.0,0.45,0.0,0.45,1.59,0.0,1.59,0.0,0.45,0.0,0.0,36.1,0.0,1.36,18.6,16.8,5.91,33.4,23.0,61.1,26.6,1.36,0.23,0.0,5.23,2.5,28.4,7.5,0.23,0.0,0.0,3.18,2.05,0.23,0.0,0.23,0.0,0.0,0.0,2.05,2.73,2.5,52.2,2022-05-30,Centre-Forward,1200000.0
31.0,18,3,488,5.4,0.37,3.15,0.56,17.6,0.12,0.67,9.8,0.0,0.0,0.0,13.0,18.1,71.4,165.9,39.6,8.52,10.7,79.3,3.33,5.37,62.1,0.37,0.56,66.7,0.0,1.3,0.74,0.19,0.0,2.04,18.1,18.0,0.19,0.0,0.0,0.19,0.74,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.37,2.04,1.67,0.0,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.37,0.19,0.0,0.0,0.37,0.0,0.37,0.0,0.37,0.56,0.19,0.37,0.37,0.74,1.11,0.0,28.9,1.11,2.04,11.9,15.6,6.11,28.7,13.9,48.5,14.6,1.11,0.19,0.19,2.59,1.48,22.8,6.48,0.0,0.0,0.0,1.3,1.67,0.56,0.74,0.19,0.19,0.0,0.0,2.96,6.11,3.7,62.3,2021-12-28,Centre-Forward,1500000.0
31.0,30,20,1782,19.8,0.2,2.17,0.61,27.9,0.05,0.17,14.8,0.05,0.1,0.15,17.7,23.0,76.8,242.9,50.2,11.0,13.4,81.6,4.39,6.01,73.1,1.06,1.62,65.6,0.35,1.21,1.52,1.01,0.05,1.87,23.0,22.4,0.66,0.05,0.15,0.3,0.35,0.0,0.0,0.0,0.0,0.05,17.7,0.15,0.51,3.28,2.17,0.0,0.35,0.2,0.45,0.1,0.45,0.3,0.0,0.0,0.05,0.05,0.05,1.31,0.96,0.35,0.66,0.3,0.35,0.76,46.7,0.4,0.66,0.1,0.56,0.66,1.97,0.3,0.0,33.5,0.3,3.74,15.5,16.3,5.4,32.8,21.4,79.7,42.8,2.32,0.66,0.4,2.17,1.36,25.2,6.52,0.0,0.0,0.0,1.87,1.82,0.3,0.35,0.96,0.2,0.0,0.0,3.79,1.11,3.43,24.4,2021-12-23,Centre-Forward,20000000.0
25.0,15,5,517,5.7,0.18,2.11,0.7,33.3,0.08,0.25,12.5,0.0,0.0,0.0,15.6,23.7,65.9,216.3,61.6,8.95,13.5,66.2,5.26,7.37,71.4,0.35,0.7,50.0,0.0,0.7,1.58,0.53,0.0,1.93,23.7,22.6,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,15.6,0.35,1.23,1.23,1.05,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.53,0.18,0.53,0.53,0.35,0.53,66.7,0.18,0.88,0.18,0.7,0.7,1.93,0.7,0.0,37.5,0.88,3.16,16.5,19.1,4.39,36.5,19.8,62.5,31.4,1.58,0.18,0.53,4.21,1.75,28.8,7.02,0.18,0.0,0.0,1.23,0.53,0.18,0.0,0.53,0.0,0.0,0.0,3.51,4.91,3.86,56.0,2022-03-24,Centre-Forward,3000000.0
25.0,2,0,38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,47.5,57.9,410.0,155.0,15.0,20.0,75.0,10.0,22.5,44.4,2.5,2.5,100.0,0.0,0.0,5.0,2.5,0.0,5.0,47.5,47.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,72.5,0.0,0.0,32.5,42.5,7.5,72.5,45.0,110.0,37.5,2.5,2.5,0.0,7.5,5.0,65.0,22.5,0.0,0.0,0.0,5.0,7.5,0.0,2.5,0.0,0.0,0.0,0.0,5.0,5.0,17.5,22.2,2022-03-24,Centre-Forward,3000000.0
29.0,28,11,1184,13.2,0.15,3.11,1.21,39.0,0.05,0.13,16.1,0.0,0.0,0.0,14.5,21.7,66.9,238.3,54.8,8.26,10.9,75.7,3.64,5.61,64.9,1.67,2.27,73.3,0.3,1.06,1.06,1.14,0.08,1.74,21.7,20.5,1.29,0.0,0.0,0.83,1.14,0.0,0.0,0.0,0.0,0.15,14.5,0.3,1.74,2.42,1.59,0.0,0.15,0.38,0.15,0.15,0.53,0.45,0.0,0.0,0.0,0.08,0.0,1.06,0.91,0.38,0.53,0.15,0.45,1.59,28.6,1.14,1.14,0.0,1.14,0.53,1.59,0.53,0.0,35.9,0.98,3.41,15.8,19.4,5.38,34.6,22.3,129.5,73.9,2.73,1.36,0.76,3.48,2.5,25.4,9.47,0.08,0.0,0.0,1.36,0.83,0.91,1.14,0.91,0.08,0.0,0.0,4.7,2.95,4.47,39.8,2021-12-28,Centre-Forward,3500000.0
23.0,23,7,877,9.7,0.21,1.44,0.72,50.0,0.14,0.29,14.5,0.0,0.0,0.0,12.6,20.3,61.9,195.6,41.6,7.22,11.0,65.4,3.61,5.67,63.6,1.03,1.75,58.8,0.0,0.82,0.82,0.93,0.41,1.13,20.3,19.5,0.82,0.0,0.0,0.72,1.65,0.0,0.0,0.0,0.0,0.0,12.6,0.0,1.24,1.96,1.44,0.0,0.21,0.1,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.41,0.0,0.31,0.31,0.1,0.31,33.3,0.21,1.03,0.0,1.03,0.1,0.72,1.13,0.0,33.7,1.24,2.68,14.3,18.4,6.49,32.9,20.7,96.1,45.9,2.89,0.62,1.13,3.2,1.96,23.7,7.42,0.21,0.0,0.0,1.55,1.03,0.93,1.65,0.41,0.0,0.0,0.0,4.54,3.92,4.12,48.7,2021-12-22,Centre-Forward,1800000.0
20.0,13,0,149,1.7,1.18,4.12,1.76,42.9,0.29,0.67,10.1,0.0,0.0,0.0,23.5,35.9,65.6,317.1,84.1,16.5,23.5,70.0,5.29,8.24,64.3,1.18,2.35,50.0,0.0,4.12,2.35,1.76,0.59,2.94,35.9,34.1,1.76,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,1.18,23.5,0.59,1.18,6.47,5.29,0.0,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.35,0.59,1.76,0.59,0.59,0.59,100.0,0.0,0.59,0.0,0.59,0.59,3.53,0.0,0.0,54.1,0.59,5.88,22.9,31.8,10.6,52.4,35.9,288.8,210.6,7.65,4.71,4.12,1.18,5.29,36.5,12.4,0.0,0.0,0.0,2.94,1.18,0.0,2.35,2.35,0.0,0.0,0.0,8.82,2.35,7.06,25.0,2021-12-22,Centre-Forward,1000000.0
33.0,34,34,2946,32.7,1.07,4.8,2.35,49.0,0.19,0.39,12.6,0.09,0.15,0.15,18.0,23.5,76.6,255.9,51.1,11.4,13.9,82.2,4.89,6.27,78.0,0.95,1.62,58.5,0.09,1.22,1.28,0.95,0.09,1.71,23.5,22.5,1.01,0.18,0.12,0.31,0.89,0.0,0.0,0.0,0.0,0.03,18.0,0.06,1.16,3.18,2.05,0.03,0.4,0.37,0.28,0.06,0.46,0.31,0.0,0.03,0.09,0.03,0.0,0.34,0.24,0.03,0.12,0.18,0.09,0.34,27.3,0.24,0.73,0.12,0.61,0.37,0.7,0.24,0.0,36.7,0.49,1.65,14.9,21.9,8.35,35.6,25.3,109.0,47.2,2.94,0.73,0.76,2.57,1.8,28.4,9.2,0.06,0.0,0.0,0.76,1.35,0.61,0.89,0.24,0.03,0.0,0.0,4.53,2.14,2.23,49.0,2021-12-22,Centre-Forward,50000000.0
28.0,28,28,2340,26.0,0.12,0.38,0.12,30.0,0.3,1.0,8.9,0.0,0.0,0.0,42.6,51.7,82.4,947.4,280.5,9.65,11.0,87.5,25.1,27.6,90.8,7.42,11.7,63.3,0.0,0.08,2.65,0.19,0.0,2.69,51.7,50.0,1.73,1.35,0.08,1.46,0.08,0.0,0.0,0.0,0.0,0.35,42.6,0.08,0.92,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.35,1.46,0.62,0.08,1.15,2.04,56.6,0.88,2.35,0.73,1.62,2.35,4.5,4.0,0.04,63.3,10.1,38.3,28.0,1.92,0.5,61.7,38.2,279.2,177.0,2.15,0.23,0.0,0.27,0.46,38.6,0.08,0.27,0.0,0.0,1.12,1.04,0.0,0.08,1.35,0.0,0.0,0.0,10.6,2.46,2.46,50.0,2022-03-21,Centre-Forward,50000.0
21.0,13,2,284,3.2,0.63,3.13,0.63,20.0,0.2,1.0,13.9,0.0,0.0,0.0,14.1,18.4,76.3,166.9,25.9,9.06,11.3,80.6,2.81,4.38,64.3,0.63,0.63,100.0,0.0,0.31,0.31,0.31,0.0,0.63,18.4,16.9,1.56,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.63,0.94,0.31,0.0,0.0,0.0,0.63,0.0,0.31,0.0,0.0,0.0,0.0,0.31,0.0,1.25,0.94,0.63,0.31,0.31,0.0,0.94,0.0,0.94,1.88,0.31,1.56,0.0,1.25,0.0,0.0,36.9,0.63,4.06,13.4,21.9,5.63,35.6,23.4,90.3,53.1,3.13,0.94,0.63,3.13,2.5,26.3,9.38,0.0,0.0,0.0,2.5,4.06,1.56,0.0,0.94,0.0,0.0,0.0,5.0,1.25,2.81,30.8,2021-12-30,Centre-Forward,5000000.0
35.0,13,3,308,3.4,0.29,2.65,1.47,55.6,0.11,0.2,10.7,0.0,0.0,0.0,13.5,22.1,61.3,144.7,37.4,10.0,15.6,64.2,2.35,3.82,61.5,0.0,0.29,0.0,0.0,0.59,0.88,0.59,0.0,2.06,22.1,21.8,0.29,0.0,0.0,0.29,1.18,0.0,0.0,0.0,0.0,0.0,13.5,0.0,1.47,1.47,0.59,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.88,0.59,1.18,0.59,0.29,0.29,100.0,0.0,0.88,0.0,0.88,0.29,2.65,0.29,0.0,41.2,0.59,2.94,14.7,25.3,5.59,40.9,20.9,53.8,15.9,0.59,0.0,0.29,4.71,3.24,30.9,7.65,0.29,0.0,0.0,2.65,2.65,0.88,1.18,0.88,0.0,0.0,0.0,4.41,7.94,7.94,50.0,2021-12-23,Centre-Forward,800000.0
24.0,26,16,1453,16.1,0.37,1.68,0.75,44.4,0.22,0.5,13.9,0.0,0.0,0.0,26.0,33.3,78.0,356.4,93.9,16.5,18.9,87.2,7.52,9.63,78.1,0.99,2.05,48.5,0.0,1.37,1.43,1.37,0.25,3.04,33.3,32.2,1.12,0.25,0.06,0.25,1.37,0.25,0.06,0.06,0.06,0.31,26.0,0.25,1.43,2.48,1.86,0.06,0.25,0.12,0.12,0.06,0.12,0.06,0.0,0.0,0.0,0.06,0.0,2.55,1.55,0.87,1.24,0.43,0.56,1.61,34.6,1.06,1.61,0.06,1.55,1.24,3.79,0.12,0.0,49.3,0.43,6.65,22.8,23.0,5.78,48.3,39.1,172.2,97.5,5.9,1.49,1.18,2.3,3.54,34.5,7.7,0.12,0.0,0.0,1.86,2.48,0.37,1.37,1.55,0.0,0.0,0.0,6.96,0.25,1.06,19.0,2021-12-23,Centre-Forward,9000000.0
29.0,26,16,1589,17.7,0.45,2.37,0.73,31.0,0.17,0.54,13.1,0.06,0.06,0.06,13.2,18.1,73.1,169.1,24.3,8.53,10.5,81.6,3.16,4.63,68.3,0.56,0.96,58.8,0.0,1.19,0.4,0.51,0.0,0.9,18.1,16.6,1.53,0.0,0.28,0.11,0.51,0.0,0.0,0.0,0.0,0.0,13.2,0.11,0.73,2.49,1.69,0.0,0.23,0.11,0.34,0.11,0.28,0.0,0.0,0.06,0.0,0.17,0.06,0.28,0.17,0.0,0.11,0.17,0.11,0.28,40.0,0.17,0.56,0.17,0.4,0.06,0.34,1.19,0.0,28.5,1.19,1.81,12.6,15.6,5.99,26.9,16.8,71.4,42.9,2.37,0.68,1.3,2.15,1.58,21.0,8.42,0.06,0.0,0.0,0.45,0.79,0.79,0.51,0.17,0.17,0.0,0.0,2.77,2.71,2.82,49.0,2022-03-29,Centre-Forward,85000000.0
27.0,15,5,525,5.8,0.34,1.55,1.21,77.8,0.22,0.29,15.1,0.0,0.0,0.0,19.3,24.3,79.4,250.0,25.3,13.1,14.8,88.4,4.48,6.55,68.4,0.52,0.86,60.0,0.0,0.34,0.52,0.0,0.0,0.52,24.3,22.4,1.9,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.52,1.55,1.03,0.0,0.0,0.0,0.34,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.17,0.0,0.17,0.17,0.17,1.03,16.7,0.86,0.34,0.0,0.34,0.17,0.52,0.52,0.0,35.0,0.86,3.1,20.5,12.9,2.76,33.1,20.7,64.0,20.9,1.55,0.0,0.52,4.31,1.72,27.6,6.03,0.0,0.0,0.0,2.76,1.03,0.69,0.34,0.17,0.0,0.0,0.0,3.45,3.45,4.83,41.7,2022-05-30,Centre-Forward,900000.0
23.0,2,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,83.3,900.0,130.0,10.0,10.0,100.0,40.0,50.0,80.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,60.0,40.0,10.0,80.0,50.0,130.0,70.0,10.0,0.0,0.0,0.0,10.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-13,Centre-Forward,3000000.0
25.0,30,19,1768,19.6,0.26,2.6,0.71,27.5,0.06,0.21,17.4,0.31,0.1,0.15,17.3,22.9,75.5,259.4,43.1,9.9,12.2,81.2,5.77,7.6,75.8,1.02,1.17,87.0,0.0,0.66,1.22,0.31,0.05,0.92,22.9,20.1,2.81,0.15,0.05,0.36,0.31,0.05,0.0,0.05,0.0,0.0,17.3,0.1,1.28,2.24,1.28,0.0,0.2,0.26,0.41,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.97,0.51,0.26,0.41,0.31,0.31,0.87,35.3,0.56,0.87,0.0,0.87,0.31,1.28,0.82,0.0,39.9,0.87,3.37,22.0,16.7,3.98,36.9,25.5,107.4,52.0,2.76,0.82,0.71,4.08,2.96,28.4,6.79,0.46,0.0,0.0,3.11,3.32,0.56,0.31,0.51,0.05,0.0,0.0,4.39,3.67,5.87,38.5,2021-12-28,Centre-Forward,1000000.0
30.0,8,5,425,4.7,0.21,2.55,1.06,41.7,0.08,0.2,14.5,0.0,0.0,0.0,11.3,16.8,67.1,184.0,39.6,6.38,7.87,81.1,3.62,5.96,60.7,1.28,2.55,50.0,0.0,0.85,0.43,1.28,0.43,1.06,16.8,14.9,1.91,0.0,0.0,0.21,1.28,0.0,0.0,0.0,0.0,0.21,11.3,0.0,0.43,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.64,0.0,0.64,0.64,0.0,0.64,0.64,0.85,0.64,0.0,25.1,0.43,2.13,10.2,14.3,4.04,23.2,14.7,81.1,45.1,2.34,0.64,0.21,1.91,1.49,17.7,6.17,0.0,0.0,0.0,0.21,1.06,1.06,1.28,0.0,0.0,0.0,0.0,2.98,0.64,1.91,25.0,2021-12-28,Centre-Forward,3000000.0
23.0,21,19,1571,17.5,0.17,2.8,0.74,26.5,0.06,0.23,18.8,0.17,0.0,0.06,19.0,26.0,73.2,325.7,86.6,10.3,12.9,80.0,5.37,7.26,74.0,2.51,3.83,65.7,0.29,1.83,1.03,0.46,0.17,1.43,26.0,22.7,3.31,0.8,0.0,1.14,0.86,1.43,0.06,1.03,0.11,0.46,19.0,0.17,1.49,4.17,2.11,0.97,0.51,0.4,0.11,0.06,0.63,0.23,0.17,0.06,0.11,0.06,0.0,1.66,1.03,0.34,0.8,0.51,0.46,1.2,38.1,0.74,0.86,0.06,0.8,0.86,2.51,0.29,0.0,45.7,0.4,3.83,23.7,21.4,5.09,42.5,32.5,159.3,86.3,4.34,1.43,1.03,3.94,3.2,31.9,6.91,0.17,0.0,0.0,2.17,3.6,0.4,0.86,1.03,0.0,0.0,0.0,5.37,1.71,2.29,42.9,2021-12-22,Centre-Forward,4500000.0
23.0,2,0,24,0.3,0.0,3.33,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,20.0,30.0,66.7,256.7,140.0,10.0,10.0,100.0,6.67,10.0,66.7,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,6.67,30.0,26.7,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,20.0,0.0,3.33,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,43.3,0.0,0.0,20.0,23.3,3.33,40.0,20.0,100.0,53.3,6.67,0.0,3.33,0.0,0.0,20.0,6.67,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,10.0,3.33,3.33,50.0,2021-12-22,Centre-Forward,4500000.0
26.0,9,7,490,5.4,0.0,1.3,0.56,42.9,0.0,0.0,21.4,0.19,0.0,0.0,23.7,29.1,81.5,356.5,52.0,14.3,16.7,85.6,6.85,8.52,80.4,1.85,2.41,76.9,0.19,0.37,0.93,0.74,0.19,2.04,29.1,28.0,1.11,0.0,0.0,0.56,1.3,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.56,0.56,0.37,0.0,0.0,0.19,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.74,0.74,0.0,0.19,0.56,0.37,1.11,33.3,0.74,0.93,0.0,0.93,0.56,1.3,0.37,0.0,42.8,0.37,3.7,21.1,22.0,5.19,41.5,35.4,172.8,84.8,4.81,2.22,1.67,2.78,2.59,35.2,7.59,0.19,0.0,0.0,1.11,2.22,0.0,1.3,0.74,0.0,0.0,0.0,2.59,0.37,1.67,18.2,2022-03-21,Centre-Forward,28000000.0
