Age,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,Date,Position,Valuation
25.0,35,29,2544,28.3,9.0,1.55,0.67,43.2,0.2,0.47,16.3,0.0,0.0,0.0,41.8,46.4,90.1,673.0,112.4,21.5,23.1,93.0,16.1,17.2,93.6,3.18,4.24,75.0,0.14,0.88,2.54,0.88,0.21,2.51,46.4,43.2,3.14,1.06,0.07,0.74,0.99,0.14,0.0,0.0,0.0,1.94,41.8,0.11,0.81,2.65,1.84,0.0,0.18,0.25,0.32,0.07,0.42,0.28,0.0,0.0,0.07,0.07,0.0,1.77,1.24,0.64,0.92,0.21,0.32,1.13,28.1,0.81,1.34,0.14,1.2,0.88,2.65,0.53,0.04,57.2,1.13,7.84,31.2,22.2,3.0,54.6,42.2,208.8,101.9,4.98,1.63,0.46,1.55,1.48,43.8,5.09,0.11,0.0,0.0,1.84,2.51,0.07,0.99,1.24,0.07,0.0,0.0,5.87,0.78,0.85,47.8,2022-05-30,Defensive Midfield,22000000.0
20.0,24,21,1855,20.6,0.0,0.87,0.15,16.7,0.0,0.0,22.3,0.1,0.0,0.0,46.5,58.3,79.8,999.6,263.5,16.7,18.6,89.6,18.8,21.3,88.2,10.1,16.4,61.5,0.05,1.21,4.17,0.83,0.05,4.51,58.3,51.6,6.7,2.33,0.05,4.71,0.92,3.06,1.21,1.8,0.0,0.44,46.5,0.1,0.97,2.33,1.02,1.07,0.05,0.15,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,2.33,1.07,0.92,1.17,0.24,0.73,1.99,36.6,1.26,1.12,0.24,0.87,1.6,3.93,1.55,0.0,67.9,2.28,18.6,37.7,16.0,0.49,61.4,38.8,217.8,94.8,3.88,1.55,0.0,0.78,0.58,45.0,1.07,0.1,0.0,0.0,2.18,1.02,0.05,0.92,1.07,0.0,0.05,0.0,8.59,0.58,1.26,31.6,2022-03-29,Defensive Midfield,12000000.0
33.0,24,19,1460,16.2,0.0,0.68,0.12,18.2,0.0,0.0,24.2,0.0,0.0,0.0,33.6,40.0,84.0,677.6,194.3,12.0,13.7,87.4,15.8,17.3,91.1,5.19,7.28,71.2,0.12,0.68,3.09,0.12,0.0,4.01,40.0,38.7,1.3,1.23,0.12,1.67,0.25,0.0,0.0,0.0,0.0,0.06,33.6,0.12,0.74,1.6,1.36,0.0,0.06,0.06,0.06,0.06,0.12,0.12,0.0,0.0,0.0,0.0,0.0,3.15,2.04,1.42,1.48,0.25,1.05,2.96,35.4,1.91,2.1,0.62,1.48,1.73,4.88,2.16,0.0,51.7,3.77,15.6,34.0,5.8,0.68,50.6,32.1,206.2,83.9,3.09,1.05,0.12,0.56,1.3,29.4,0.49,0.37,0.0,0.0,2.16,2.22,0.0,0.25,2.04,0.0,0.0,0.0,11.0,2.35,1.11,67.9,2021-12-30,Defensive Midfield,2000000.0
27.0,19,19,1396,15.5,3.0,2.97,0.77,26.1,0.07,0.25,17.0,0.0,0.0,0.0,47.9,57.5,83.2,842.7,232.5,21.4,24.7,86.7,20.3,23.0,88.2,4.71,6.77,69.5,0.19,1.74,4.32,1.74,0.13,5.87,57.5,56.5,1.1,0.45,0.13,0.9,0.26,0.06,0.0,0.0,0.0,0.39,47.9,0.19,1.74,3.87,3.29,0.06,0.0,0.26,0.13,0.13,0.45,0.45,0.0,0.0,0.0,0.0,0.0,1.68,1.23,0.71,0.65,0.32,0.77,1.61,48.0,0.84,1.1,0.06,1.03,2.13,3.81,1.03,0.13,68.8,2.19,13.4,37.8,21.4,4.0,67.8,44.3,182.4,96.6,3.81,1.68,0.13,1.42,1.1,49.8,5.74,0.0,0.0,0.0,0.9,0.77,0.06,0.26,1.23,0.0,0.0,0.0,10.6,2.19,1.55,58.6,2021-12-22,Defensive Midfield,70000000.0
32.0,4,2,166,1.8,1.0,1.11,0.56,50.0,0.5,1.0,15.6,0.0,0.0,0.0,31.7,37.2,85.1,545.6,105.6,17.8,18.3,97.0,10.6,12.2,86.4,2.78,4.44,62.5,0.0,0.56,1.67,0.0,0.0,2.22,37.2,36.7,0.56,0.56,0.0,2.78,0.56,0.0,0.0,0.0,0.0,0.0,31.7,0.56,1.67,1.11,0.56,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.56,1.11,0.0,0.0,0.56,3.33,16.7,2.78,0.56,0.0,0.56,0.56,1.67,1.67,0.0,47.2,2.78,15.6,23.9,10.0,2.22,46.7,26.1,143.9,59.4,0.56,0.0,0.56,1.11,1.11,28.9,3.33,0.0,0.0,0.0,1.67,3.33,0.0,0.56,0.56,0.0,0.0,0.0,11.1,2.78,1.67,62.5,2021-12-23,Defensive Midfield,1000000.0
27.0,30,26,2174,24.2,0.0,1.03,0.08,8.0,0.0,0.0,18.9,0.04,0.0,0.0,35.7,43.5,82.1,664.9,136.9,14.6,16.7,87.8,16.0,19.2,83.2,4.38,6.12,71.6,0.04,0.54,2.64,0.25,0.04,2.56,43.5,41.3,2.15,2.07,0.04,0.7,0.04,0.04,0.04,0.0,0.0,0.04,35.7,0.21,0.41,1.28,0.91,0.08,0.04,0.17,0.08,0.0,0.08,0.04,0.0,0.0,0.04,0.0,0.0,1.98,1.03,0.62,1.16,0.21,0.37,1.12,33.3,0.74,1.57,0.45,1.12,3.18,5.17,1.49,0.0,55.5,3.47,15.2,34.7,8.84,1.16,53.7,34.0,173.7,68.0,2.31,0.95,0.0,0.83,0.95,31.0,0.95,0.25,0.04,0.04,1.32,2.69,0.04,0.04,1.03,0.0,0.0,0.0,12.6,2.64,1.45,64.6,2021-12-28,Defensive Midfield,2500000.0
25.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,38.0,21.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,4.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2021-12-30,Defensive Midfield,800000.0
26.0,24,12,1054,11.7,0.0,1.54,0.43,27.8,0.0,0.0,25.9,0.09,0.0,0.0,27.8,36.8,75.6,486.8,122.8,13.4,15.2,88.2,11.0,12.3,89.6,2.65,7.69,34.4,0.0,0.77,1.88,0.77,0.17,2.56,36.8,30.5,6.24,2.99,0.0,1.62,1.79,2.48,1.37,1.03,0.0,0.34,27.8,0.09,0.77,1.79,0.85,0.51,0.09,0.0,0.26,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.77,0.0,0.94,0.17,0.43,1.11,38.5,0.68,1.03,0.17,0.85,1.28,2.39,1.11,0.0,48.7,0.85,7.35,27.6,19.0,0.85,42.7,30.2,172.6,91.8,5.3,2.82,0.17,1.37,1.03,29.7,3.68,0.17,0.0,0.0,1.37,3.5,0.0,1.79,0.77,0.0,0.0,0.0,7.52,0.51,1.88,21.4,2022-03-24,Defensive Midfield,1200000.0
26.0,18,16,1496,16.6,0.0,0.48,0.12,25.0,0.0,0.0,24.7,0.0,0.0,0.0,55.4,61.7,89.8,1303.3,400.9,14.8,16.3,90.8,26.6,28.3,94.0,13.6,15.9,85.6,0.0,0.72,5.66,0.96,0.12,5.06,61.7,57.6,4.1,3.67,0.12,2.65,0.48,0.0,0.0,0.0,0.0,0.3,55.4,0.18,0.84,1.99,1.81,0.0,0.06,0.0,0.06,0.06,0.24,0.24,0.0,0.0,0.0,0.0,0.0,2.47,1.63,1.08,1.33,0.06,0.66,1.81,36.7,1.14,1.33,0.3,1.02,2.41,4.88,2.83,0.12,71.7,7.59,32.5,38.7,6.27,0.42,68.3,46.7,311.7,150.2,4.46,1.14,0.06,0.24,0.36,47.7,0.78,0.42,0.0,0.0,0.96,1.57,0.0,0.48,1.63,0.0,0.06,0.0,10.4,1.81,1.57,53.6,2021-12-22,Defensive Midfield,16000000.0
27.0,17,9,970,10.8,0.0,0.93,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,23.3,28.9,80.8,490.6,143.3,8.33,9.44,88.2,9.91,11.8,84.3,4.72,6.57,71.8,0.0,0.28,1.39,0.28,0.09,2.13,28.9,28.4,0.46,0.19,0.0,1.2,0.37,0.0,0.0,0.0,0.0,0.28,23.3,0.09,0.37,1.02,0.93,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.13,1.57,1.11,1.02,0.0,0.93,2.13,43.5,1.2,1.48,0.28,1.2,2.04,4.17,1.67,0.0,38.2,2.59,11.9,22.0,6.2,0.74,37.8,23.1,98.1,38.8,1.2,0.37,0.09,1.02,0.56,20.5,0.83,0.65,0.0,0.0,3.24,0.46,0.0,0.37,1.57,0.0,0.0,0.0,8.7,1.2,2.04,37.1,2021-12-22,Defensive Midfield,3200000.0
24.0,17,11,867,9.6,0.0,0.21,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,55.3,62.9,87.9,1046.5,206.8,20.7,23.3,88.8,26.9,29.9,89.9,6.67,7.5,88.9,0.0,0.52,4.06,0.52,0.0,3.44,62.9,61.1,1.77,1.77,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,55.3,0.42,1.15,0.94,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.04,0.94,0.94,0.21,1.04,1.98,52.6,0.94,2.4,0.63,1.77,1.46,3.54,1.35,0.0,72.5,3.13,20.2,45.8,11.0,1.04,70.9,46.6,234.2,138.9,4.9,0.63,0.31,0.94,1.04,50.0,1.56,0.21,0.0,0.0,1.98,0.63,0.0,0.0,1.04,0.0,0.1,0.0,12.1,1.88,2.6,41.9,2021-12-30,Defensive Midfield,7500000.0
23.0,28,17,1528,17.0,0.0,1.76,0.24,13.3,0.0,0.0,21.9,0.0,0.0,0.0,50.9,56.9,89.4,971.1,193.0,22.9,24.2,94.4,21.1,22.9,91.8,6.76,8.65,78.2,0.06,0.47,5.47,0.59,0.0,3.65,56.9,56.1,0.82,0.53,0.06,2.12,0.18,0.0,0.0,0.0,0.0,0.29,50.9,0.06,0.82,1.41,1.18,0.0,0.0,0.24,0.0,0.0,0.12,0.06,0.0,0.0,0.06,0.0,0.0,2.35,1.41,0.94,1.35,0.06,0.82,2.0,41.2,1.18,1.12,0.18,0.94,2.29,4.65,1.24,0.0,69.4,1.71,13.8,47.1,12.8,0.82,68.6,50.4,236.1,114.6,4.12,1.24,0.06,0.59,1.24,52.6,1.94,0.41,0.0,0.0,1.76,2.65,0.24,0.18,1.41,0.0,0.06,0.0,8.29,1.41,0.94,60.0,2022-05-30,Defensive Midfield,12000000.0
31.0,15,15,1331,14.8,1.0,0.61,0.2,33.3,0.11,0.33,18.6,0.0,0.0,0.0,45.3,55.4,81.8,931.6,308.5,18.0,19.9,90.2,18.2,22.1,82.6,8.72,12.3,70.9,0.07,0.81,4.93,0.34,0.14,3.78,55.4,54.7,0.74,0.68,0.14,1.76,0.34,0.0,0.0,0.0,0.0,0.07,45.3,0.14,0.54,1.62,1.35,0.0,0.0,0.07,0.0,0.2,0.14,0.14,0.0,0.0,0.0,0.0,0.0,2.97,1.96,1.62,1.08,0.27,0.95,2.3,41.2,1.35,1.35,0.54,0.81,3.24,6.22,1.69,0.0,65.2,4.12,23.6,39.7,5.81,0.74,64.6,41.8,188.8,101.8,3.11,0.74,0.0,0.54,0.47,43.0,1.15,0.27,0.0,0.0,1.69,1.15,0.0,0.34,1.96,0.0,0.0,0.0,10.8,1.49,0.74,66.7,2022-05-30,Defensive Midfield,3500000.0
31.0,15,10,942,10.5,0.0,0.76,0.19,25.0,0.0,0.0,16.8,0.0,0.0,0.0,41.7,50.2,83.1,825.2,231.7,13.5,16.1,84.0,21.1,23.9,88.4,5.9,8.19,72.1,0.0,0.19,1.43,0.1,0.0,3.05,50.2,49.0,1.14,1.14,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,41.7,0.0,0.38,1.24,0.95,0.0,0.1,0.19,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,3.05,2.0,1.62,1.33,0.1,0.67,1.52,43.8,0.86,1.71,0.67,1.05,3.43,6.48,4.0,0.0,63.6,6.19,26.1,33.3,6.86,0.95,62.7,34.0,126.8,58.6,1.62,1.14,0.1,0.76,0.95,33.9,0.38,0.38,0.0,0.0,2.1,0.57,0.19,0.0,2.0,0.0,0.0,0.0,14.6,4.0,1.14,77.8,2022-05-30,Defensive Midfield,3500000.0
27.0,31,20,1890,21.0,0.0,1.05,0.19,18.2,0.0,0.0,28.7,0.19,0.0,0.0,40.6,51.1,79.5,852.0,229.6,16.0,17.4,91.5,15.6,18.0,86.8,8.05,13.8,58.3,0.19,1.38,4.57,0.38,0.1,2.95,51.1,44.8,6.29,3.43,0.1,3.38,1.29,2.81,1.14,1.24,0.05,0.05,40.6,0.38,0.86,2.38,1.24,1.05,0.05,0.05,0.0,0.0,0.33,0.29,0.05,0.0,0.0,0.0,0.0,2.05,1.05,0.95,1.0,0.1,0.76,1.95,39.0,1.19,1.43,0.24,1.19,1.29,3.33,1.24,0.0,60.0,2.0,14.4,35.3,13.1,0.43,53.8,36.1,154.6,69.6,2.67,0.52,0.05,0.52,0.62,38.8,0.76,0.38,0.05,0.0,2.62,1.14,0.0,1.29,1.05,0.0,0.0,0.0,7.81,1.14,1.38,45.3,2022-03-21,Defensive Midfield,2000000.0
27.0,8,1,206,2.3,1.0,0.87,0.43,50.0,0.5,1.0,6.1,0.0,0.0,0.0,25.7,34.8,73.8,414.3,88.3,13.5,17.8,75.6,9.13,11.7,77.8,2.61,3.48,75.0,0.0,0.43,2.61,0.43,0.43,2.17,34.8,34.8,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,25.7,0.0,1.74,1.74,1.3,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,1.74,1.3,1.3,0.0,0.0,1.3,0.0,1.3,0.87,0.43,0.43,0.87,3.48,2.61,0.0,47.4,2.61,6.09,29.6,12.6,3.04,47.4,26.1,97.4,47.0,2.17,0.43,0.43,1.3,0.0,31.3,1.74,0.0,0.0,0.0,2.61,2.17,0.0,0.87,1.74,0.0,0.0,0.0,6.09,1.74,4.35,28.6,2021-12-30,Defensive Midfield,1200000.0
26.0,16,11,1001,11.1,0.0,0.63,0.18,28.6,0.0,0.0,15.7,0.0,0.0,0.0,33.7,43.0,78.4,576.8,187.0,17.0,19.4,87.9,12.9,15.7,82.2,3.15,5.68,55.6,0.18,1.17,2.61,1.44,0.36,4.59,43.0,41.7,1.26,0.81,0.0,0.81,1.44,0.09,0.0,0.0,0.0,0.36,33.7,0.45,1.71,2.52,2.25,0.0,0.0,0.09,0.0,0.18,0.18,0.18,0.0,0.0,0.0,0.0,0.0,3.6,2.25,1.53,1.08,0.99,1.71,3.96,43.2,2.25,2.34,0.36,1.98,0.9,4.5,1.35,0.0,54.1,2.34,12.9,26.8,16.8,1.62,53.3,35.0,164.0,72.5,3.15,1.26,0.27,1.35,1.26,35.4,3.51,0.27,0.0,0.0,1.89,1.44,0.09,1.44,2.25,0.0,0.0,0.0,9.37,0.63,1.53,29.2,2021-12-28,Defensive Midfield,3500000.0
28.0,26,7,818,9.1,3.0,1.43,0.33,23.1,0.23,1.0,16.1,0.0,0.0,0.0,27.0,35.2,76.9,450.1,95.7,12.4,15.6,79.6,11.6,13.6,85.5,1.87,2.86,65.4,0.0,0.22,2.2,0.33,0.0,1.65,35.2,34.6,0.55,0.33,0.0,0.55,0.33,0.11,0.0,0.11,0.0,0.11,27.0,0.0,1.76,1.1,0.99,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.21,1.32,0.88,0.55,0.88,2.31,38.1,1.43,1.76,0.44,1.32,1.87,4.62,2.42,0.0,48.2,2.64,12.9,24.4,13.3,1.87,47.8,22.5,106.3,43.3,1.54,0.88,0.22,0.88,0.88,24.0,1.76,0.11,0.0,0.0,2.09,0.99,0.11,0.33,1.21,0.0,0.0,0.0,12.6,2.75,1.98,58.1,2021-12-22,Defensive Midfield,4000000.0
24.0,20,15,1326,14.7,3.0,0.95,0.34,35.7,0.21,0.6,21.6,0.0,0.0,0.0,45.1,54.2,83.2,773.1,240.2,21.4,24.1,88.5,17.9,20.9,85.7,4.69,6.12,76.7,0.07,0.48,4.35,1.22,0.07,6.12,54.2,53.1,1.09,0.68,0.27,0.88,0.27,0.0,0.0,0.0,0.0,0.27,45.1,0.2,1.77,1.43,1.29,0.0,0.07,0.07,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.11,1.43,0.75,1.29,0.07,0.48,2.11,22.6,1.63,1.9,0.48,1.43,1.09,3.2,1.02,0.0,64.0,0.68,11.4,42.8,14.1,1.29,62.9,44.6,193.9,105.7,4.9,1.56,0.07,0.75,0.95,43.0,1.7,0.14,0.0,0.0,1.5,1.16,0.0,0.27,1.43,0.0,0.0,0.0,12.2,1.84,1.5,55.1,2021-12-22,Defensive Midfield,24000000.0
24.0,22,3,452,5.0,0.0,2.6,0.4,15.4,0.0,0.0,20.9,0.0,0.0,0.0,51.4,59.4,86.5,920.4,184.2,24.4,26.8,91.0,20.2,22.4,90.2,6.2,7.8,79.5,0.0,1.0,6.8,0.0,0.0,2.8,59.4,58.6,0.8,0.6,0.0,1.2,0.6,0.0,0.0,0.0,0.0,0.2,51.4,0.2,1.8,2.6,2.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4,1.8,1.0,1.2,0.2,1.2,3.0,40.0,1.8,3.0,0.0,3.0,1.4,3.8,0.6,0.0,73.8,2.0,15.2,41.8,21.4,2.8,73.0,53.0,270.4,112.2,6.4,2.2,0.6,1.6,1.8,52.6,3.4,0.4,0.0,0.0,3.0,0.4,0.0,0.6,1.8,0.0,0.0,0.0,11.0,1.4,1.8,43.8,2021-12-28,Defensive Midfield,3000000.0
27.0,14,12,1002,11.1,1.0,0.54,0.09,16.7,0.17,1.0,12.8,0.0,0.0,0.0,23.0,28.6,80.2,419.5,82.2,10.0,11.7,85.4,10.3,12.1,85.1,2.52,3.69,68.3,0.0,0.18,1.71,0.09,0.09,0.81,28.6,27.2,1.44,0.81,0.0,0.36,0.45,0.0,0.0,0.0,0.0,0.09,23.0,0.0,0.99,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,1.62,1.53,1.08,0.45,0.72,2.07,34.8,1.35,1.98,0.81,1.17,1.8,4.86,2.7,0.0,41.5,4.23,16.4,19.6,6.85,0.9,40.2,22.3,76.1,32.6,1.08,0.63,0.09,0.81,0.9,21.8,0.9,0.45,0.0,0.0,2.16,0.81,0.0,0.45,1.62,0.0,0.0,0.0,6.94,2.16,1.35,61.5,2021-12-23,Defensive Midfield,10000000.0
31.0,35,29,2597,28.9,2.0,1.07,0.21,19.4,0.06,0.33,23.0,0.03,0.0,0.0,63.9,76.2,83.8,1212.7,284.7,26.3,29.0,90.6,28.1,32.2,87.2,8.41,12.0,69.8,0.17,1.31,6.47,1.83,0.45,6.09,76.2,73.7,2.46,0.76,0.24,1.63,1.66,0.1,0.0,0.07,0.0,0.8,63.9,0.21,1.7,2.7,2.46,0.14,0.07,0.0,0.0,0.03,0.38,0.38,0.0,0.0,0.0,0.0,0.0,1.28,0.83,0.24,0.9,0.14,0.55,1.63,34.0,1.07,1.07,0.1,0.97,1.49,2.77,0.59,0.0,83.1,1.56,10.9,51.0,26.0,1.66,80.7,54.9,244.4,110.3,4.5,2.04,0.14,0.66,0.45,63.9,3.98,0.1,0.0,0.0,1.14,0.45,0.1,1.66,0.83,0.0,0.0,0.0,11.1,0.8,0.69,53.5,2021-12-23,Defensive Midfield,18000000.0
26.0,38,23,2020,22.4,2.0,1.88,0.67,35.7,0.05,0.13,20.6,0.09,0.0,0.0,26.8,38.0,70.6,466.7,163.5,12.1,14.6,82.8,11.2,14.9,75.4,2.77,5.89,47.0,0.13,1.88,2.46,1.16,0.36,3.44,38.0,34.7,3.3,0.76,0.0,0.98,2.68,1.29,0.13,0.67,0.13,0.58,26.8,0.22,1.96,3.3,2.5,0.54,0.0,0.13,0.13,0.0,0.45,0.27,0.04,0.0,0.04,0.09,0.0,1.03,0.63,0.4,0.45,0.18,0.22,0.85,26.3,0.63,1.12,0.27,0.85,0.4,1.43,0.76,0.0,45.8,1.56,6.92,19.9,22.1,3.39,42.6,28.8,147.4,67.2,3.75,1.21,0.31,0.85,0.89,30.9,5.71,0.18,0.0,0.0,2.68,1.16,0.13,2.68,0.63,0.09,0.04,0.0,7.54,0.71,0.94,43.2,2021-12-28,Defensive Midfield,3000000.0
30.0,3,0,72,0.8,1.0,1.25,1.25,100.0,1.0,1.0,27.0,0.0,0.0,0.0,30.0,33.8,88.9,565.0,37.5,12.5,13.8,90.9,13.8,13.8,100.0,3.75,5.0,75.0,0.0,1.25,2.5,0.0,0.0,1.25,33.8,33.8,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,1.25,0.0,1.25,1.25,100.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,40.0,1.25,5.0,25.0,11.3,1.25,40.0,31.3,93.8,32.5,1.25,0.0,0.0,0.0,1.25,28.8,1.25,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.25,0.0,0.0,0.0,7.5,1.25,1.25,50.0,2022-05-13,Defensive Midfield,5000000.0
24.0,25,10,1078,12.0,0.0,0.58,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,46.4,51.2,90.7,798.6,188.9,22.6,24.0,94.1,16.6,17.5,94.8,5.5,6.67,82.5,0.08,1.17,4.0,0.58,0.08,3.58,51.2,50.1,1.08,0.5,0.0,1.33,0.42,0.42,0.17,0.17,0.0,0.17,46.4,0.0,0.75,3.08,2.5,0.08,0.17,0.08,0.08,0.17,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.17,0.92,0.58,0.33,0.25,0.58,2.25,25.9,1.67,1.25,0.08,1.17,1.08,2.25,1.0,0.0,59.7,2.58,12.9,36.8,15.3,0.75,58.8,48.0,256.3,131.3,6.42,2.42,0.42,0.5,1.58,46.6,1.92,0.25,0.0,0.0,1.83,1.42,0.0,0.42,0.92,0.0,0.0,0.0,6.92,0.42,0.75,35.7,2022-03-15,Defensive Midfield,12000000.0
28.0,18,7,682,7.6,0.0,1.32,0.53,40.0,0.0,0.0,20.3,0.39,0.0,0.0,23.4,32.5,72.1,396.8,87.6,13.2,15.9,82.6,7.11,9.87,72.0,2.5,4.21,59.4,0.0,0.26,1.58,0.39,0.13,1.84,32.5,30.1,2.37,1.45,0.0,1.32,0.39,0.53,0.26,0.26,0.0,0.13,23.4,0.0,1.71,0.66,0.53,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,1.97,1.18,1.32,0.26,1.58,3.95,40.0,2.37,2.76,0.53,2.24,1.32,4.08,0.53,0.0,45.9,2.11,9.34,27.1,12.1,1.84,43.6,24.9,120.9,51.6,3.03,0.92,0.39,1.45,2.11,27.6,2.76,0.0,0.0,0.0,1.71,1.32,0.26,0.39,1.97,0.0,0.13,0.0,7.24,1.97,2.5,44.1,2021-12-28,Defensive Midfield,4000000.0
32.0,19,12,1091,12.1,3.0,1.16,0.25,21.4,0.21,1.0,20.6,0.0,0.0,0.0,80.0,87.0,91.9,1315.8,310.4,42.5,44.9,94.7,28.5,30.5,93.5,7.27,9.01,80.7,0.17,1.57,8.6,1.24,0.0,5.87,87.0,86.0,1.07,0.91,0.58,0.91,0.58,0.08,0.0,0.08,0.0,0.08,80.0,0.41,0.66,3.22,2.98,0.0,0.08,0.08,0.0,0.08,0.58,0.5,0.0,0.0,0.0,0.0,0.08,2.23,1.49,0.58,1.16,0.5,1.07,3.14,34.2,2.07,1.32,0.66,0.66,1.98,4.21,0.83,0.0,96.5,2.98,18.3,58.7,23.7,1.32,95.5,69.1,267.9,134.5,6.36,1.16,0.08,1.07,0.66,79.4,2.64,0.17,0.0,0.0,1.4,0.58,0.25,0.58,1.49,0.0,0.0,0.0,8.51,0.0,0.5,0.0,2022-05-30,Defensive Midfield,10000000.0
24.0,23,19,1645,18.3,1.0,0.82,0.16,20.0,0.07,0.33,18.7,0.0,0.0,0.0,39.2,46.9,83.6,660.1,186.6,18.9,21.7,86.9,16.1,19.0,84.8,3.17,4.26,74.4,0.05,0.66,3.5,0.33,0.05,3.06,46.9,45.8,1.09,0.93,0.05,0.55,0.44,0.0,0.0,0.0,0.0,0.0,39.2,0.22,1.15,1.31,0.93,0.0,0.11,0.05,0.16,0.05,0.22,0.11,0.0,0.0,0.0,0.05,0.05,2.79,2.46,1.09,1.37,0.33,0.44,1.37,32.0,0.93,1.64,0.27,1.37,1.64,4.43,2.19,0.0,60.1,3.17,16.4,37.0,9.78,1.04,59.1,39.5,156.1,60.3,2.35,0.77,0.0,1.04,1.69,39.9,2.35,0.38,0.05,0.05,2.84,2.51,0.05,0.44,2.46,0.0,0.0,0.0,9.23,3.66,3.28,52.8,2021-12-30,Defensive Midfield,18000000.0
