Age,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,Date,Position,Valuation
25.0,29,28,2403,26.7,2.0,0.64,0.19,29.4,0.12,0.4,16.3,0.0,0.0,0.0,21.6,34.8,62.2,566.3,253.1,5.62,6.93,81.1,8.8,11.5,76.3,6.89,15.6,44.1,0.0,0.19,2.85,0.26,0.0,2.85,34.8,32.6,2.21,1.87,0.07,3.11,0.07,0.0,0.0,0.0,0.0,0.11,21.6,0.15,0.49,0.41,0.37,0.0,0.04,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,2.43,1.69,1.54,0.86,0.04,1.12,1.99,56.6,0.86,1.35,0.67,0.67,2.62,5.06,6.93,0.0,48.5,7.9,26.0,23.1,2.36,0.94,46.4,22.0,149.4,88.2,2.13,0.34,0.07,0.22,0.3,20.8,0.11,0.56,0.0,0.0,1.84,0.26,0.0,0.07,1.69,0.0,0.07,0.0,10.6,3.56,1.54,69.9,2021-12-30,Centre-Back,7000000.0
23.0,19,17,1466,16.3,1.0,1.1,0.37,33.3,0.06,0.17,12.3,0.0,0.0,0.0,34.5,50.2,68.8,778.3,337.9,10.4,12.8,81.7,15.1,19.3,78.1,8.65,16.4,52.6,0.0,0.49,3.56,0.55,0.25,3.5,50.2,44.7,5.52,1.29,0.0,1.17,0.92,0.0,0.0,0.0,0.0,4.23,34.5,0.25,1.1,1.53,0.98,0.12,0.0,0.31,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,1.72,1.04,1.23,0.31,0.92,1.6,57.7,0.67,1.6,0.43,1.17,2.7,5.28,4.6,0.0,61.7,6.69,26.7,29.8,7.85,1.6,56.2,31.9,148.8,76.2,2.27,0.92,0.0,0.31,0.18,30.5,0.55,0.31,0.0,0.0,2.52,0.98,0.06,0.92,1.72,0.0,0.06,0.0,12.9,2.76,2.33,54.2,2022-03-15,Centre-Back,1200000.0
27.0,28,23,2123,23.6,0.0,0.08,0.04,50.0,0.0,0.0,32.1,0.0,0.0,0.0,57.3,62.5,91.7,1174.0,335.3,17.2,18.1,94.6,31.8,33.4,95.3,7.88,9.75,80.9,0.0,0.13,2.33,0.0,0.0,2.5,62.5,61.3,1.19,0.89,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.25,57.3,0.08,0.76,0.72,0.68,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.06,0.51,0.64,0.38,0.04,0.68,1.36,50.0,0.68,2.03,1.02,1.02,1.27,2.33,4.66,0.08,72.1,11.4,38.6,34.8,2.58,0.25,71.1,49.8,218.9,124.6,2.54,0.81,0.0,0.17,0.08,52.4,0.04,0.17,0.0,0.0,0.72,0.38,0.04,0.0,0.51,0.0,0.0,0.0,8.94,1.91,1.61,54.2,2022-03-29,Centre-Back,7000000.0
21.0,29,26,2282,25.4,0.0,0.28,0.04,14.3,0.0,0.0,18.5,0.0,0.0,0.0,34.1,45.4,75.0,687.5,260.1,12.4,15.0,82.9,15.8,18.8,83.9,5.39,10.1,53.3,0.12,0.55,3.15,0.51,0.2,3.74,45.4,40.9,4.53,1.57,0.08,0.98,0.75,0.0,0.0,0.0,0.0,2.87,34.1,0.24,0.98,1.42,1.34,0.04,0.04,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.99,1.69,1.73,0.98,0.28,0.79,1.77,44.4,0.98,2.4,0.83,1.57,2.17,5.16,2.99,0.0,57.0,5.51,23.6,28.5,7.87,0.51,52.8,29.4,162.4,83.7,2.8,0.98,0.16,0.35,0.67,30.1,0.63,0.51,0.08,0.04,2.13,1.26,0.0,0.75,1.69,0.0,0.0,0.0,10.4,2.68,1.5,64.2,2021-12-28,Centre-Back,15000000.0
25.0,34,32,2916,32.4,0.0,0.25,0.09,37.5,0.0,0.0,14.0,0.03,0.0,0.0,56.0,67.8,82.5,1458.2,445.4,10.1,11.3,88.8,29.7,31.9,93.0,16.0,24.0,66.5,0.09,0.62,4.91,0.37,0.09,2.87,67.8,65.3,2.53,2.28,0.06,3.4,0.43,0.03,0.0,0.0,0.03,0.12,56.0,0.15,0.43,1.02,0.9,0.03,0.0,0.03,0.0,0.06,0.15,0.12,0.0,0.0,0.03,0.0,0.0,1.11,0.71,0.8,0.31,0.0,0.43,0.86,50.0,0.43,1.27,0.65,0.62,1.85,2.96,4.81,0.06,77.4,15.1,48.0,31.2,2.62,1.02,74.9,48.8,276.6,133.2,1.98,0.15,0.06,0.06,0.25,55.2,0.06,0.12,0.0,0.0,0.59,0.25,0.03,0.43,0.71,0.0,0.0,0.03,8.86,2.59,1.33,66.1,2021-12-23,Centre-Back,22000000.0
25.0,29,29,2595,28.8,2.0,0.8,0.21,26.1,0.09,0.33,13.8,0.0,0.0,0.0,53.5,62.5,85.6,1177.5,389.4,15.1,16.4,92.6,28.6,31.1,92.0,9.2,13.9,66.3,0.03,0.35,3.19,0.38,0.07,2.99,62.5,59.6,2.95,1.67,0.07,1.74,0.42,0.0,0.0,0.0,0.0,1.18,53.5,0.07,0.76,1.04,0.87,0.03,0.0,0.0,0.03,0.1,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.63,1.15,0.94,0.63,0.07,0.73,1.46,50.0,0.73,1.77,0.63,1.15,2.29,3.92,5.52,0.03,75.1,12.7,42.6,33.8,3.82,1.15,72.4,47.5,303.0,152.4,3.33,0.56,0.0,0.35,0.42,49.1,0.31,0.21,0.03,0.0,1.08,0.66,0.03,0.42,1.15,0.0,0.0,0.0,10.1,3.06,2.22,57.9,2022-03-24,Centre-Back,6000000.0
24.0,14,8,749,8.3,2.0,2.77,0.96,34.8,0.09,0.25,9.3,0.0,0.0,0.0,13.7,17.3,79.2,243.4,30.0,7.11,8.43,84.3,5.06,6.14,82.4,1.33,1.81,73.3,0.24,0.72,0.96,0.36,0.0,0.96,17.3,15.4,1.93,0.0,0.0,0.48,0.24,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.72,1.93,1.33,0.0,0.36,0.12,0.12,0.0,0.6,0.36,0.0,0.12,0.12,0.0,0.0,1.08,0.72,0.36,0.36,0.36,0.24,0.72,33.3,0.48,0.48,0.12,0.36,0.36,1.45,0.96,0.0,28.9,1.33,3.86,16.0,11.4,4.94,27.0,16.3,85.7,34.9,1.81,0.6,0.24,2.17,1.57,20.7,4.22,0.12,0.0,0.0,2.17,1.45,0.12,0.24,0.72,0.0,0.0,0.0,1.93,2.17,3.49,38.3,2021-08-12,Centre-Back,200000.0
31.0,2,2,135,1.5,0.0,0.67,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,12.0,18.7,64.3,257.3,102.0,3.33,4.0,83.3,6.0,9.33,64.3,2.67,5.33,50.0,0.0,0.0,1.33,0.0,0.0,2.0,18.7,15.3,3.33,0.67,0.0,0.0,0.67,0.0,0.0,0.0,0.0,2.67,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.67,0.67,100.0,0.0,0.0,0.0,0.0,1.33,2.0,0.67,0.0,21.3,2.67,9.33,8.67,3.33,0.0,18.0,10.7,44.0,21.3,0.67,0.0,0.0,0.0,0.0,10.0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,0.67,0.67,0.0,0.0,0.0,4.67,0.67,0.67,50.0,2021-12-28,Centre-Back,300000.0
32.0,7,4,388,4.3,0.0,0.7,0.7,100.0,0.0,0.0,21.1,0.23,0.0,0.0,25.1,33.7,74.5,501.2,196.0,8.84,10.0,88.4,12.3,15.1,81.5,3.72,7.91,47.1,0.0,0.0,0.47,0.0,0.0,0.7,33.7,31.2,2.56,1.16,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.4,25.1,0.0,0.47,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.4,0.7,1.16,0.0,0.23,0.93,25.0,0.7,1.16,0.47,0.7,0.47,2.33,2.56,0.0,41.4,3.95,24.9,14.4,3.72,0.47,38.6,27.0,136.0,66.5,0.93,0.47,0.0,0.47,0.47,27.2,0.47,0.47,0.0,0.0,2.79,0.7,0.0,0.0,1.4,0.0,0.0,0.0,4.88,1.86,1.4,57.1,2022-05-30,Centre-Back,400000.0
28.0,4,3,217,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,33.3,80.0,568.8,191.3,10.0,10.8,92.3,10.8,12.5,86.7,5.83,9.17,63.6,0.0,0.0,0.83,0.0,0.0,1.25,33.3,31.7,1.67,1.67,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.83,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.25,2.5,0.83,0.0,0.42,0.83,50.0,0.42,2.08,0.83,1.25,3.33,6.67,4.17,0.0,47.1,10.8,30.4,17.1,1.25,0.0,45.4,25.8,130.4,59.2,2.08,0.0,0.0,0.42,1.25,22.1,0.0,0.42,0.0,0.0,0.83,0.0,0.0,0.0,1.25,0.0,0.0,0.42,9.58,2.08,0.83,71.4,2021-12-23,Centre-Back,8000000.0
